Unnamed: 0,Fact_ID,Datetime,Stop_ID,Remote_Unit_ID,Line_ID,Rider_Count,Stop_Name,North_Direction_Label,South_Direction_Label,Division,Line,Connecting_Lines,Daytime_Routes,Remote_Unit,Hour,Day,Month,Year,Capacity,Peak_Off_Peak,Schedule_On_Time,Trip_Timing,Event_Type,Status,Battery_Health,Demographic,Travel_Pattern,Entries,Exits,Near_Commercial_Area,Near_University
4974,3750,2024-01-11 21:34:00,1,6,3,431,34th St - Penn,Uptown,Downtown,BMT,6th Av,"A, C, E","B, D",R191,21,Thursday,1,2024,431,Peak,On-Time,58.293659919176726,Malfunction,Operational,83.26173141997873,Senior,Frequent,143,288,False,False
4975,4089,2024-01-05 13:50:00,1,6,3,203,34th St - Penn,Uptown,Downtown,BMT,6th Av,"A, C, E","B, D",R191,13,Friday,1,2024,203,Off-Peak,On-Time,45.3694985783756,Maintenance,Operational,76.86507457350905,Adult,Frequent,37,166,False,False
4976,4356,2024-01-04 15:34:00,1,6,3,137,34th St - Penn,Uptown,Downtown,BMT,6th Av,"A, C, E","B, D",R191,15,Thursday,1,2024,137,Off-Peak,On-Time,107.89011017816438,Alert,Degraded,59.77160725956905,Youth,Rare,122,15,False,False
4977,4618,2024-01-22 14:17:00,1,6,3,119,34th St - Penn,Uptown,Downtown,BMT,6th Av,"A, C, E","B, D",R191,14,Monday,1,2024,119,Peak,Delayed,83.96339455093859,Maintenance,Operational,59.883915737001686,Senior,Rare,22,97,False,False
4978,4787,2024-01-13 10:54:00,1,6,3,60,34th St - Penn,Uptown,Downtown,BMT,6th Av,"A, C, E","B, D",R191,10,Saturday,1,2024,61,Peak,On-Time,112.2022835976066,Alert,Operational,71.8676313974941,Adult,Frequent,35,25,True,False
4979,4900,2024-01-17 06:11:00,1,6,3,386,34th St - Penn,Uptown,Downtown,BMT,6th Av,"A, C, E","B, D",R191,6,Wednesday,1,2024,386,Off-Peak,Delayed,54.400723955950795,Malfunction,Operational,53.93766285686492,Youth,Rare,62,324,False,False
4980,5176,2024-01-11 19:27:00,1,6,3,197,34th St - Penn,Uptown,Downtown,BMT,6th Av,"A, C, E","B, D",R191,19,Thursday,1,2024,197,Off-Peak,On-Time,51.070711455802886,Malfunction,Degraded,52.02112998415985,Adult,Rare,70,127,False,False
4981,5258,2024-01-25 06:37:00,1,6,3,381,34th St - Penn,Uptown,Downtown,BMT,6th Av,"A, C, E","B, D",R191,6,Thursday,1,2024,381,Peak,Delayed,71.64335316191445,Maintenance,Degraded,70.27972753976957,Senior,Rare,353,28,False,False
4982,5932,2024-01-18 09:24:00,1,6,3,323,34th St - Penn,Uptown,Downtown,BMT,6th Av,"A, C, E","B, D",R191,9,Thursday,1,2024,323,Off-Peak,Delayed,10.44009705106864,Maintenance,Operational,83.87476058750315,Senior,Occasional,225,98,False,False
4983,5932,2024-01-18 09:24:00,1,6,3,323,34th St - Penn,Uptown,Downtown,BMT,6th Av,"A, C, E","B, D",R191,9,Thursday,1,2024,323,Off-Peak,Delayed,35.58551992175181,Malfunction,Operational,95.9407829447924,Adult,Occasional,238,85,False,False
4984,5932,2024-01-18 09:24:00,1,6,3,323,34th St - Penn,Uptown,Downtown,BMT,6th Av,"A, C, E","B, D",R191,9,Thursday,1,2024,323,Peak,On-Time,10.320379794416214,Maintenance,Offline,51.65989861860007,Senior,Rare,156,167,False,False
4985,4495,2024-01-18 09:24:00,1,1,4,397,34th St - Penn,Uptown,Downtown,BMT,Lexington Av,"L, 4, 5, 6","4, 5, 6",R210,9,Thursday,1,2024,397,Off-Peak,Delayed,85.74804169306395,Malfunction,Offline,85.26458144772226,Adult,Rare,74,323,False,False
4986,4495,2024-01-18 09:24:00,1,1,4,397,34th St - Penn,Uptown,Downtown,BMT,Lexington Av,"L, 4, 5, 6","4, 5, 6",R210,9,Thursday,1,2024,397,Off-Peak,Delayed,73.93842916364987,Maintenance,Degraded,66.31120618784475,Youth,Frequent,137,260,False,False
4987,4495,2024-01-18 09:24:00,1,1,4,397,34th St - Penn,Uptown,Downtown,BMT,Lexington Av,"L, 4, 5, 6","4, 5, 6",R210,9,Thursday,1,2024,397,Off-Peak,On-Time,8.684206374767262,Malfunction,Degraded,62.232432047922174,Senior,Frequent,188,209,False,False
4988,8776,2024-01-18 09:24:00,3,1,3,418,Fulton St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R210,9,Thursday,1,2024,418,Peak,Delayed,60.115827072759885,Malfunction,Degraded,72.95081655787995,Youth,Frequent,379,39,False,True
4989,8776,2024-01-18 09:24:00,3,1,3,418,Fulton St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R210,9,Thursday,1,2024,418,Off-Peak,Delayed,31.530592183702716,Malfunction,Operational,72.88390753444357,Adult,Occasional,228,190,False,False
4990,8776,2024-01-18 09:24:00,3,1,3,418,Fulton St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R210,9,Thursday,1,2024,418,Off-Peak,On-Time,95.15037748341842,Alert,Operational,87.84906356563248,Senior,Occasional,201,217,False,False
4991,6013,2024-01-29 15:39:00,1,6,3,94,34th St - Penn,Uptown,Downtown,BMT,6th Av,"A, C, E","B, D",R191,15,Monday,1,2024,126,Peak,Delayed,44.53757793959241,Malfunction,Offline,91.46174541376573,Senior,Frequent,90,4,False,False
4992,6066,2024-01-15 05:05:00,1,6,3,271,34th St - Penn,Uptown,Downtown,BMT,6th Av,"A, C, E","B, D",R191,5,Monday,1,2024,271,Peak,On-Time,78.33225628963335,Maintenance,Operational,70.15381614219133,Youth,Frequent,130,141,False,True
4993,6203,2024-01-25 05:21:00,1,6,3,498,34th St - Penn,Uptown,Downtown,BMT,6th Av,"A, C, E","B, D",R191,5,Thursday,1,2024,498,Off-Peak,Delayed,43.61322400594214,Alert,Offline,75.36450572764586,Youth,Frequent,86,412,False,False
4994,6662,2024-01-03 14:26:00,1,6,3,486,34th St - Penn,Uptown,Downtown,BMT,6th Av,"A, C, E","B, D",R191,14,Wednesday,1,2024,486,Peak,Delayed,15.82780820267779,Malfunction,Offline,81.53696538286678,Adult,Frequent,103,383,True,False
4995,6786,2024-01-12 09:45:00,1,6,3,188,34th St - Penn,Uptown,Downtown,BMT,6th Av,"A, C, E","B, D",R191,9,Friday,1,2024,192,Peak,Delayed,5.959194310541492,Malfunction,Operational,68.35960093020498,Senior,Frequent,43,145,False,False
4996,6927,2024-01-20 08:58:00,1,6,3,477,34th St - Penn,Uptown,Downtown,BMT,6th Av,"A, C, E","B, D",R191,8,Saturday,1,2024,477,Peak,On-Time,80.5192506499502,Maintenance,Offline,75.48543252972571,Youth,Frequent,166,311,False,True
4997,7454,2024-01-24 10:12:00,1,6,3,123,34th St - Penn,Uptown,Downtown,BMT,6th Av,"A, C, E","B, D",R191,10,Wednesday,1,2024,124,Off-Peak,Delayed,94.63500360999534,Maintenance,Degraded,51.19178107271439,Senior,Occasional,84,39,False,False
4998,8085,2024-01-08 16:31:00,1,6,3,66,34th St - Penn,Uptown,Downtown,BMT,6th Av,"A, C, E","B, D",R191,16,Monday,1,2024,124,Peak,On-Time,74.55414687182795,Maintenance,Offline,90.98766566622544,Youth,Rare,3,63,False,True
4999,8085,2024-01-08 16:31:00,1,6,3,66,34th St - Penn,Uptown,Downtown,BMT,6th Av,"A, C, E","B, D",R191,16,Monday,1,2024,111,Off-Peak,On-Time,102.5781986186941,Alert,Degraded,75.8898848131125,Adult,Frequent,18,48,False,False
5000,1011,2024-01-08 16:31:00,5,5,1,93,96th St,Uptown Bronx,Downtown Manhattan,IND,7th Av,"1, 2, 3","1, 2, 3",R180,16,Monday,1,2024,113,Peak,Delayed,109.80513300607282,Maintenance,Degraded,99.85288614523276,Adult,Occasional,38,55,True,False
5001,1011,2024-01-08 16:31:00,5,5,1,93,96th St,Uptown Bronx,Downtown Manhattan,IND,7th Av,"1, 2, 3","1, 2, 3",R180,16,Monday,1,2024,164,Off-Peak,On-Time,63.45906051254192,Maintenance,Degraded,73.15661630905603,Youth,Rare,68,25,False,False
5002,8610,2024-01-26 07:09:00,1,6,3,156,34th St - Penn,Uptown,Downtown,BMT,6th Av,"A, C, E","B, D",R191,7,Friday,1,2024,156,Peak,On-Time,16.394378444661044,Alert,Offline,89.34167635621515,Senior,Rare,45,111,False,False
5003,8674,2024-01-07 02:48:00,1,6,3,227,34th St - Penn,Uptown,Downtown,BMT,6th Av,"A, C, E","B, D",R191,2,Sunday,1,2024,227,Off-Peak,Delayed,35.23852192398523,Malfunction,Degraded,75.10085864061034,Senior,Rare,84,143,False,False
5004,9145,2024-01-04 01:17:00,1,6,3,409,34th St - Penn,Uptown,Downtown,BMT,6th Av,"A, C, E","B, D",R191,1,Thursday,1,2024,409,Off-Peak,Delayed,5.124827086174085,Maintenance,Operational,75.68254259522024,Youth,Rare,239,170,False,False
5005,571,2024-01-27 05:53:00,5,6,3,326,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R191,5,Saturday,1,2024,326,Off-Peak,Delayed,6.7902517608472746,Maintenance,Degraded,72.74102000678243,Adult,Occasional,178,148,False,False
5006,571,2024-01-27 05:53:00,5,6,3,326,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R191,5,Saturday,1,2024,326,Peak,On-Time,11.826224947020712,Malfunction,Degraded,65.21279529320948,Adult,Rare,219,107,True,False
5007,571,2024-01-27 05:53:00,5,6,3,326,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R191,5,Saturday,1,2024,326,Peak,Delayed,91.32410402414243,Maintenance,Degraded,59.72899303211453,Adult,Frequent,81,245,True,False
5008,7127,2024-01-27 05:53:00,6,5,4,78,Wall St,Downtown,Uptown,IRT,Lexington Av,"L, 4, 5, 6","4, 5, 6",R180,5,Saturday,1,2024,85,Off-Peak,On-Time,117.55277685015238,Maintenance,Degraded,95.4721976967239,Senior,Occasional,7,71,False,False
5009,7127,2024-01-27 05:53:00,6,5,4,78,Wall St,Downtown,Uptown,IRT,Lexington Av,"L, 4, 5, 6","4, 5, 6",R180,5,Saturday,1,2024,187,Peak,On-Time,83.75728412518973,Alert,Degraded,87.15882696345908,Adult,Rare,49,29,True,False
5010,7127,2024-01-27 05:53:00,6,5,4,78,Wall St,Downtown,Uptown,IRT,Lexington Av,"L, 4, 5, 6","4, 5, 6",R180,5,Saturday,1,2024,136,Peak,On-Time,14.030271723070127,Alert,Operational,57.56667329422048,Adult,Rare,24,54,True,False
5011,5768,2024-01-27 05:53:00,3,1,4,135,Fulton St,Uptown Bronx,Downtown Manhattan,IND,Lexington Av,"L, 4, 5, 6","4, 5, 6",R210,5,Saturday,1,2024,135,Off-Peak,On-Time,98.88139429452706,Maintenance,Operational,78.57650886642209,Youth,Occasional,85,50,False,False
5012,5768,2024-01-27 05:53:00,3,1,4,135,Fulton St,Uptown Bronx,Downtown Manhattan,IND,Lexington Av,"L, 4, 5, 6","4, 5, 6",R210,5,Saturday,1,2024,135,Off-Peak,On-Time,75.94360502661942,Maintenance,Offline,52.07289426540677,Adult,Rare,130,5,False,False
5013,5768,2024-01-27 05:53:00,3,1,4,135,Fulton St,Uptown Bronx,Downtown Manhattan,IND,Lexington Av,"L, 4, 5, 6","4, 5, 6",R210,5,Saturday,1,2024,159,Peak,On-Time,67.5590702932194,Alert,Offline,90.38469783009322,Senior,Rare,37,98,False,False
5014,987,2024-01-27 13:25:00,5,6,3,174,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R191,13,Saturday,1,2024,174,Off-Peak,Delayed,40.34246720457975,Alert,Degraded,71.20485895779174,Youth,Frequent,47,127,False,False
5015,1055,2024-01-05 07:35:00,5,6,3,376,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R191,7,Friday,1,2024,376,Peak,On-Time,99.33029823627913,Alert,Operational,92.14317369560722,Adult,Frequent,89,287,True,False
5016,1434,2024-01-20 07:26:00,5,6,3,134,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R191,7,Saturday,1,2024,134,Peak,Delayed,92.07566372303057,Maintenance,Offline,61.30131476687351,Senior,Frequent,67,67,False,False
5017,1587,2024-01-26 09:18:00,5,6,3,322,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R191,9,Friday,1,2024,322,Off-Peak,On-Time,54.5745491998435,Alert,Operational,65.5092816500383,Youth,Rare,208,114,False,False
5018,1750,2024-01-28 16:20:00,5,6,3,72,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R191,16,Sunday,1,2024,91,Peak,On-Time,34.94618024971868,Maintenance,Degraded,73.96392554826397,Adult,Rare,36,36,True,False
5019,1750,2024-01-28 16:20:00,5,6,3,72,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R191,16,Sunday,1,2024,82,Peak,On-Time,96.63016221700221,Alert,Operational,83.46986917355842,Adult,Frequent,31,41,True,False
5020,7841,2024-01-28 16:20:00,4,3,6,348,14th St - Union,Uptown,Downtown Manhattan,BMT,Liberty Av,"A, S","L, M",R332,16,Sunday,1,2024,348,Peak,On-Time,58.717091755430324,Maintenance,Degraded,97.01417058255595,Youth,Occasional,121,227,False,True
5021,7841,2024-01-28 16:20:00,4,3,6,348,14th St - Union,Uptown,Downtown Manhattan,BMT,Liberty Av,"A, S","L, M",R332,16,Sunday,1,2024,348,Off-Peak,On-Time,79.37769301692934,Maintenance,Offline,96.95616202614735,Youth,Frequent,239,109,False,False
5022,1927,2024-01-17 02:58:00,5,6,3,53,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R191,2,Wednesday,1,2024,126,Peak,Delayed,103.24184710042769,Malfunction,Offline,69.68338039661293,Senior,Rare,10,43,False,False
5023,2211,2024-01-16 10:33:00,5,6,3,156,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R191,10,Tuesday,1,2024,187,Peak,Delayed,48.74427344125967,Alert,Offline,97.45431522883263,Senior,Frequent,86,70,False,False
5024,2286,2024-01-27 15:48:00,5,6,3,132,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R191,15,Saturday,1,2024,195,Off-Peak,On-Time,114.59185370159489,Malfunction,Offline,96.6279345169697,Senior,Rare,50,82,False,False
5025,2503,2024-01-23 17:01:00,5,6,3,242,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R191,17,Tuesday,1,2024,242,Peak,Delayed,96.52359509170061,Alert,Operational,98.27304407501485,Senior,Occasional,11,231,False,False
5026,2968,2024-01-21 20:24:00,5,6,3,342,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R191,20,Sunday,1,2024,342,Off-Peak,Delayed,110.07638484380111,Maintenance,Operational,78.82092706812419,Senior,Rare,61,281,False,False
5027,4149,2024-01-19 20:36:00,5,6,3,340,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R191,20,Friday,1,2024,340,Off-Peak,Delayed,13.6256951927422,Alert,Offline,75.73998023408168,Youth,Occasional,27,313,False,False
5028,4149,2024-01-19 20:36:00,5,6,3,340,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R191,20,Friday,1,2024,340,Peak,On-Time,29.14379798072683,Malfunction,Offline,77.0658522101956,Youth,Frequent,276,64,False,True
5029,6973,2024-01-19 20:36:00,7,5,5,456,Grand Central,Uptown,Downtown Brooklyn,BMT,Central Park W,"B, C, D","A, C",R180,20,Friday,1,2024,456,Peak,On-Time,5.0297516479167035,Maintenance,Operational,83.72333467226397,Adult,Rare,140,316,True,False
5030,6973,2024-01-19 20:36:00,7,5,5,456,Grand Central,Uptown,Downtown Brooklyn,BMT,Central Park W,"B, C, D","A, C",R180,20,Friday,1,2024,456,Off-Peak,On-Time,20.611362118095798,Alert,Degraded,98.4473082946673,Youth,Occasional,369,87,False,False
5031,4197,2024-01-15 15:30:00,5,6,3,144,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R191,15,Monday,1,2024,144,Peak,On-Time,54.48624110941233,Malfunction,Operational,57.703877640883434,Youth,Rare,55,89,False,True
5032,4249,2024-01-28 15:04:00,5,6,3,154,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R191,15,Sunday,1,2024,198,Peak,Delayed,115.72906576360437,Malfunction,Offline,73.23621168893958,Youth,Frequent,20,134,False,True
5033,4601,2024-01-17 12:35:00,5,6,3,174,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R191,12,Wednesday,1,2024,174,Peak,Delayed,51.53517435682959,Alert,Degraded,69.29760154710333,Youth,Rare,124,50,False,True
5034,5042,2024-01-10 06:08:00,5,6,3,327,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R191,6,Wednesday,1,2024,327,Off-Peak,Delayed,89.09793380017427,Alert,Operational,90.71877083450626,Senior,Frequent,220,107,False,False
5035,5328,2024-01-23 15:37:00,5,6,3,353,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R191,15,Tuesday,1,2024,353,Peak,On-Time,48.17603213609908,Malfunction,Offline,63.73605696344721,Adult,Rare,230,123,True,False
5036,6285,2024-01-11 00:09:00,5,6,3,310,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R191,0,Thursday,1,2024,310,Off-Peak,Delayed,39.95060041697785,Alert,Operational,80.34657096447748,Youth,Frequent,3,307,False,False
5037,6482,2024-01-03 20:17:00,5,6,3,447,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R191,20,Wednesday,1,2024,447,Off-Peak,Delayed,97.96883818105748,Alert,Offline,93.11646663811158,Senior,Frequent,347,100,False,False
5038,6693,2024-01-15 18:28:00,5,6,3,75,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R191,18,Monday,1,2024,154,Peak,Delayed,111.49704493452414,Maintenance,Degraded,87.44693753227637,Adult,Occasional,53,22,True,False
5039,7179,2024-01-08 02:57:00,5,6,3,422,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R191,2,Monday,1,2024,422,Peak,On-Time,47.002975960688765,Malfunction,Operational,63.10165502935191,Senior,Rare,86,336,False,False
5040,7284,2024-01-03 14:20:00,5,6,3,481,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R191,14,Wednesday,1,2024,481,Off-Peak,On-Time,95.76217048440415,Maintenance,Degraded,75.48841043539902,Adult,Occasional,129,352,False,False
5041,7411,2024-01-27 19:37:00,5,6,3,79,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R191,19,Saturday,1,2024,135,Peak,Delayed,76.58753447978921,Malfunction,Operational,56.861748464167675,Adult,Frequent,37,42,True,False
5042,7704,2024-01-01 08:07:00,5,6,3,91,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R191,8,Monday,1,2024,172,Peak,On-Time,54.635876486636576,Malfunction,Offline,56.65058719934696,Senior,Rare,25,66,False,False
5043,7744,2024-01-04 20:23:00,5,6,3,331,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R191,20,Thursday,1,2024,331,Off-Peak,Delayed,117.05102485985267,Alert,Operational,84.76165498694493,Youth,Occasional,302,29,False,False
5044,7778,2024-01-26 14:22:00,5,6,3,370,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R191,14,Friday,1,2024,370,Off-Peak,On-Time,83.3061886843368,Malfunction,Offline,80.33700500745533,Youth,Occasional,63,307,False,False
5045,7837,2024-01-07 15:00:00,5,6,3,397,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R191,15,Sunday,1,2024,397,Off-Peak,On-Time,15.496489158896226,Malfunction,Operational,70.22661807228165,Senior,Frequent,113,284,False,False
5046,7933,2024-01-11 15:01:00,5,6,3,172,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R191,15,Thursday,1,2024,172,Peak,On-Time,30.578805304397633,Maintenance,Offline,99.40349962340467,Youth,Occasional,134,38,False,True
5047,7952,2024-01-24 08:32:00,5,6,3,426,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R191,8,Wednesday,1,2024,426,Peak,Delayed,32.483151257441484,Malfunction,Offline,80.65339318071253,Youth,Frequent,175,251,False,True
5048,8397,2024-01-10 07:21:00,5,6,3,347,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R191,7,Wednesday,1,2024,347,Off-Peak,On-Time,25.89271607005332,Alert,Operational,62.01959596902343,Adult,Rare,342,5,False,False
5049,8510,2024-01-03 09:14:00,5,6,3,444,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R191,9,Wednesday,1,2024,444,Peak,Delayed,111.87171944159064,Alert,Operational,56.01687521213743,Adult,Occasional,290,154,True,False
5050,8519,2024-01-29 07:40:00,5,6,3,225,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R191,7,Monday,1,2024,225,Peak,On-Time,106.43621364106662,Maintenance,Offline,76.15593017076547,Adult,Occasional,103,122,True,False
5051,8519,2024-01-29 07:40:00,5,6,3,225,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R191,7,Monday,1,2024,225,Peak,On-Time,63.68880866558768,Malfunction,Offline,88.24700572495621,Senior,Rare,181,44,False,False
5052,1899,2024-01-29 07:40:00,3,5,5,219,Fulton St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R180,7,Monday,1,2024,219,Off-Peak,On-Time,91.29988994815857,Alert,Degraded,87.9297822215695,Adult,Occasional,129,90,False,False
5053,1899,2024-01-29 07:40:00,3,5,5,219,Fulton St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R180,7,Monday,1,2024,219,Peak,Delayed,116.53561967352539,Malfunction,Degraded,77.48022773050269,Senior,Rare,177,42,False,False
5054,8626,2024-01-04 01:39:00,5,6,3,381,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R191,1,Thursday,1,2024,381,Off-Peak,Delayed,53.92441919147826,Maintenance,Offline,86.87130944795976,Senior,Occasional,16,365,False,False
5055,8643,2024-01-20 11:41:00,5,6,3,114,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R191,11,Saturday,1,2024,114,Peak,On-Time,54.06483657640298,Maintenance,Operational,96.12678466652352,Adult,Frequent,86,28,True,False
5056,9556,2024-01-05 01:58:00,5,6,3,294,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R191,1,Friday,1,2024,294,Peak,Delayed,78.42227669188343,Alert,Degraded,90.96908741185877,Senior,Occasional,52,242,False,False
5057,9806,2024-01-06 14:09:00,5,6,3,371,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R191,14,Saturday,1,2024,371,Off-Peak,On-Time,62.95383364577124,Maintenance,Offline,67.35624153563029,Senior,Rare,350,21,False,False
5058,9904,2024-01-27 19:53:00,5,6,3,403,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R191,19,Saturday,1,2024,403,Off-Peak,On-Time,82.93340533565792,Alert,Offline,93.75716456589186,Adult,Occasional,27,376,False,False
5059,870,2024-01-21 10:51:00,8,6,3,293,Canal St,Downtown,Uptown Bronx,BMT,6th Av,"A, C, E","B, D",R191,10,Sunday,1,2024,293,Off-Peak,On-Time,64.54805579700545,Maintenance,Operational,88.20615693281253,Youth,Occasional,222,71,False,False
5060,1101,2024-01-17 07:00:00,8,6,3,133,Canal St,Downtown,Uptown Bronx,BMT,6th Av,"A, C, E","B, D",R191,7,Wednesday,1,2024,136,Off-Peak,On-Time,80.0634236284503,Malfunction,Offline,59.035688995392874,Youth,Frequent,130,3,False,False
5061,1118,2024-01-12 11:01:00,8,6,3,246,Canal St,Downtown,Uptown Bronx,BMT,6th Av,"A, C, E","B, D",R191,11,Friday,1,2024,246,Peak,Delayed,29.482108031083634,Maintenance,Operational,91.75206797362739,Senior,Rare,78,168,False,False
5062,1169,2024-01-12 19:56:00,8,6,3,62,Canal St,Downtown,Uptown Bronx,BMT,6th Av,"A, C, E","B, D",R191,19,Friday,1,2024,105,Off-Peak,Delayed,54.855484382147914,Alert,Offline,63.88807435926485,Senior,Frequent,33,29,False,False
5063,1728,2024-01-13 14:16:00,8,6,3,226,Canal St,Downtown,Uptown Bronx,BMT,6th Av,"A, C, E","B, D",R191,14,Saturday,1,2024,226,Peak,On-Time,55.67914270326945,Alert,Degraded,67.24589344956813,Senior,Rare,111,115,False,False
5064,2665,2024-01-17 10:06:00,8,6,3,207,Canal St,Downtown,Uptown Bronx,BMT,6th Av,"A, C, E","B, D",R191,10,Wednesday,1,2024,207,Off-Peak,On-Time,97.12224798421305,Malfunction,Offline,63.59344545083306,Senior,Occasional,102,105,False,False
5065,2665,2024-01-17 10:06:00,8,6,3,207,Canal St,Downtown,Uptown Bronx,BMT,6th Av,"A, C, E","B, D",R191,10,Wednesday,1,2024,207,Off-Peak,On-Time,60.936825064345115,Malfunction,Offline,60.736676587074506,Adult,Occasional,91,116,False,False
5066,9585,2024-01-17 10:06:00,8,1,1,120,Canal St,Downtown,Uptown Bronx,BMT,7th Av,"1, 2, 3","1, 2, 3",R210,10,Wednesday,1,2024,124,Off-Peak,Delayed,96.00669680724761,Alert,Offline,98.85035523050234,Senior,Occasional,118,2,False,False
5067,9585,2024-01-17 10:06:00,8,1,1,120,Canal St,Downtown,Uptown Bronx,BMT,7th Av,"1, 2, 3","1, 2, 3",R210,10,Wednesday,1,2024,154,Peak,On-Time,58.99026008855137,Malfunction,Operational,59.314750208749594,Youth,Rare,87,33,False,True
5068,2927,2024-01-20 02:57:00,8,6,3,142,Canal St,Downtown,Uptown Bronx,BMT,6th Av,"A, C, E","B, D",R191,2,Saturday,1,2024,142,Off-Peak,On-Time,6.17457629596543,Maintenance,Degraded,95.9127872895863,Senior,Rare,75,67,False,False
5069,3444,2024-01-11 17:10:00,8,6,3,408,Canal St,Downtown,Uptown Bronx,BMT,6th Av,"A, C, E","B, D",R191,17,Thursday,1,2024,408,Off-Peak,Delayed,86.89315325092055,Alert,Degraded,60.46616244688866,Senior,Occasional,90,318,False,False
5070,3599,2024-01-01 10:43:00,8,6,3,339,Canal St,Downtown,Uptown Bronx,BMT,6th Av,"A, C, E","B, D",R191,10,Monday,1,2024,339,Off-Peak,Delayed,78.01742565465702,Alert,Operational,61.255855554046306,Senior,Frequent,177,162,False,False
5071,3599,2024-01-01 10:43:00,8,6,3,339,Canal St,Downtown,Uptown Bronx,BMT,6th Av,"A, C, E","B, D",R191,10,Monday,1,2024,339,Off-Peak,Delayed,12.983604775169585,Malfunction,Degraded,82.4463523372702,Adult,Rare,338,1,False,False
5072,3892,2024-01-01 10:43:00,1,3,1,142,34th St - Penn,Uptown,Downtown,BMT,7th Av,"1, 2, 3","1, 2, 3",R332,10,Monday,1,2024,144,Peak,Delayed,92.46245696046005,Malfunction,Offline,93.40002907012077,Adult,Rare,12,130,True,False
